VideoId,LabelConfidencePairs
/storage/haibn/yt8m/test_lotus/lotus_video_7588.mp4,342 0.994487 5 0.965058 34 0.0771195 9 0.0352333 16 0.0314632 1551 0.0192489 36 0.0146296 10 0.00884196 268 0.00733003 26 0.00591856 442 0.0055722 90 0.00401476 0 0.00381857 1082 0.00347868 609 0.0028252 2030 0.00266346 1153 0.00190821 180 0.00188905 1 0.00187102 99 0.00179571
/storage/haibn/yt8m/test_lotus/lotus_video_6282.mp4,342 0.997324 8 0.193168 685 0.0267127 89 0.0194655 19 0.0159186 210 0.00980663 0 0.00707823 52 0.00675854 494 0.00398111 3196 0.0037553 17 0.00297612 125 0.00249499 79 0.00230312 164 0.00190738 105 0.00187907 175 0.00175095 1187 0.00147521 53 0.00145158 34 0.00110275 58 0.00108671
/storage/haibn/yt8m/test_lotus/lotus_video_2016.mp4,342 0.999264 36 0.033168 0 0.0297368 1 0.0225807 16 0.0106577 438 0.00991684 5 0.00918925 94 0.005016 203 0.00432396 25 0.00380856 111 0.00276038 73 0.00239885 9 0.00235179 132 0.00232223 21 0.00194195 124 0.0018782 147 0.00150159 34 0.00148246 209 0.00146255 133 0.00133023
/storage/haibn/yt8m/test_lotus/lotus_video_3318.mp4,342 0.983858 15 0.332545 1 0.152714 299 0.0885275 0 0.0652527 18 0.0445895 67 0.0338992 191 0.0184512 542 0.0172018 170 0.0104286 19 0.00870261 179 0.00775439 428 0.00728539 1174 0.00684869 262 0.00667343 140 0.00650221 192 0.00597829 1097 0.00562897 203 0.00508699 113 0.00468329
/storage/haibn/yt8m/test_lotus/lotus_video_1276.mp4,342 0.99769 0 0.085573 1 0.0146106 18 0.0119613 9 0.00856364 34 0.00368744 16 0.00360143 5 0.00346592 150 0.00335914 124 0.00335622 118 0.00291774 15 0.0028019 204 0.00267899 17 0.00230512 26 0.00187927 19 0.0016821 43 0.00167629 36 0.00163993 215 0.00152057 104 0.00147784
/storage/haibn/yt8m/test_lotus/lotus_video_6476.mp4,342 0.985177 274 0.584519 238 0.560823 366 0.5357 59 0.0738784 18 0.0528081 43 0.026327 1 0.00642264 284 0.00610405 0 0.00580406 15 0.00549138 668 0.00362265 60 0.00349814 42 0.00296584 239 0.00267223 159 0.00169995 642 0.00144807 178 0.00133094 311 0.00128335 7 0.00101379
/storage/haibn/yt8m/test_lotus/lotus_video_7950.mp4,342 0.998689 0 0.0343555 1 0.0122227 5 0.00656301 19 0.00444049 18 0.00364721 69 0.00343966 17 0.00307372 26 0.0022943 309 0.00212684 15 0.00208908 16 0.00159311 35 0.0014714 80 0.00124389 8 0.00111976 315 0.000968158 59 0.000788659 9 0.000748128 144 0.000703126 900 0.000670344
/storage/haibn/yt8m/test_lotus/lotus_video_6106.mp4,342 0.999103 1 0.0188055 0 0.0107349 8 0.00381958 16 0.00227004 5 0.00198859 193 0.00146395 9 0.00105155 420 0.000924706 34 0.000788987 105 0.000703901 245 0.000579238 69 0.000563979 74 0.000507742 26 0.000504583 133 0.000502378 82 0.000460833 150 0.000443369 136 0.000436842 124 0.000432163
/storage/haibn/yt8m/test_lotus/lotus_video_566.mp4,342 0.999251 8 0.00278977 1 0.00271901 0 0.00157005 64 0.00154197 5 0.00148344 26 0.00126904 16 0.00126514 308 0.000917643 9 0.000872642 332 0.00082159 25 0.000651896 34 0.000647426 146 0.000622392 149 0.000603646 282 0.000588208 193 0.000582874 35 0.000573099 739 0.000475407 42 0.00045988
/storage/haibn/yt8m/test_lotus/lotus_video_2699.mp4,342 0.998677 0 0.0418596 1 0.0112629 8 0.00185645 16 0.00126138 19 0.00107202 36 0.000960201 35 0.000837773 92 0.000836074 9 0.000709355 25 0.000694662 12 0.000653833 34 0.000649542 17 0.000637829 63 0.000589043 478 0.000575304 48 0.000564843 5 0.000515044 7 0.000470519 193 0.000464171
/storage/haibn/yt8m/test_lotus/lotus_video_7352.mp4,342 0.999529 15 0.00517133 141 0.00263306 96 0.00217164 35 0.00208166 1 0.00199306 0 0.00195852 25 0.00189456 210 0.00169402 18 0.00156233 5 0.00150296 226 0.00132865 685 0.00125521 509 0.00107747 21 0.00102887 502 0.00097236 477 0.000961751 7 0.000909418 60 0.000800133 146 0.000776619
/storage/haibn/yt8m/test_lotus/lotus_video_5326.mp4,342 0.999563 1 0.0741291 0 0.0105314 74 0.00365406 36 0.00337368 105 0.00270331 5 0.00246522 94 0.00215006 62 0.00186718 35 0.001553 16 0.00153264 193 0.00144967 1462 0.0012612 203 0.0012311 200 0.00122559 19 0.00120148 275 0.00116262 147 0.0011068 7 0.00103891 246 0.00101423
/storage/haibn/yt8m/test_lotus/lotus_video_5959.mp4,342 0.995053 39 0.959522 121 0.398897 156 0.154912 207 0.0668763 233 0.062752 338 0.0180312 393 0.0142225 202 0.0119352 627 0.00790673 529 0.00376093 0 0.00181633 21 0.00149581 5 0.00140393 1104 0.00108251 23 0.000816226 1 0.000754446 9 0.000726581 34 0.000685394 36 0.000615686
